timestamp,machine_id,rpm,vibration_mms,temperature_c,pressure_bar,output_units_per_hr,power_kw,anomaly
2024-03-02 14:00:00,MCH3_004,1508.6,2.387,70.75,5.75,279.7,42.87,0
2024-03-02 15:00:00,MCH3_004,1500.3,2.995,74.75,5.418,308.7,59.35,0
2024-03-02 16:00:00,MCH3_005,1543.9,2.005,67.1,6.026,317.5,43.65,0
2024-03-02 17:00:00,MCH3_005,1593.7,3.524,74.14,5.946,264.4,55.22,0
2024-03-02 18:00:00,MCH3_005,1538.4,2.213,69.99,5.888,320.9,56.12,0
2024-03-02 19:00:00,MCH3_005,1587.5,3.034,72.1,5.61,285.1,54.83,0
2024-03-02 20:00:00,MCH3_005,1521.0,2.532,76.28,6.244,286.5,49.7,0
2024-03-02 21:00:00,MCH3_005,1571.9,2.367,72.84,5.902,313.0,55.83,0
2024-03-02 22:00:00,MCH3_005,1462.7,2.806,74.22,5.996,284.5,54.4,0
2024-03-02 23:00:00,MCH3_005,1516.5,2.094,75.23,6.457,306.7,62.19,0
2024-03-03 00:00:00,MCH3_005,1529.7,3.061,68.1,5.433,326.8,58.2,0
2024-03-03 01:00:00,MCH3_005,1503.8,1.931,76.94,5.99,314.3,61.04,0
2024-03-03 02:00:00,MCH3_006,1586.7,2.142,68.05,6.371,316.9,56.17,0
2024-03-03 03:00:00,MCH3_006,1492.9,2.022,65.96,6.236,306.9,65.77,0
2024-03-03 04:00:00,MCH3_006,1449.0,2.469,79.92,5.59,301.3,61.06,0
2024-03-03 05:00:00,MCH3_006,1457.9,2.195,114.83,5.764,305.8,46.51,1
2024-03-03 06:00:00,MCH3_006,1411.6,2.701,78.69,5.831,282.6,54.02,0
2024-03-03 07:00:00,MCH3_006,1450.7,2.465,80.27,5.558,284.7,44.33,0
2024-03-03 08:00:00,MCH3_006,1449.7,2.248,79.88,6.251,286.8,60.04,0
2024-03-03 09:00:00,MCH3_006,1495.5,2.895,73.55,6.466,283.2,65.03,0
2024-03-03 10:00:00,MCH3_006,1475.2,2.848,77.77,5.571,286.7,57.07,0
2024-03-03 11:00:00,MCH3_006,1512.1,1.455,80.49,6.526,291.5,62.32,0
2024-03-03 12:00:00,MCH3_007,1461.3,3.306,72.31,5.879,293.5,44.91,0
2024-03-03 13:00:00,MCH3_007,1523.4,1.588,77.95,6.527,285.0,55.07,0
2024-03-03 14:00:00,MCH3_007,1443.5,2.242,79.14,6.434,299.2,68.03,0
2024-03-03 15:00:00,MCH3_007,1532.4,2.507,85.5,5.631,241.2,59.3,0
2024-03-03 16:00:00,MCH3_007,1469.6,2.363,80.01,6.133,326.7,54.23,0
2024-03-03 17:00:00,MCH3_007,1523.1,2.716,69.21,6.55,336.5,58.25,0
2024-03-03 18:00:00,MCH3_007,1489.9,7.454,81.8,5.726,311.8,65.11,1
2024-03-03 19:00:00,MCH3_007,1492.2,2.099,75.21,6.282,273.4,49.94,0
2024-03-03 20:00:00,MCH3_007,1500.9,2.607,67.68,5.658,324.6,66.49,0
2024-03-03 21:00:00,MCH3_007,1529.4,2.532,68.78,5.761,335.9,53.52,0
2024-03-03 22:00:00,MCH3_008,1469.0,2.707,115.88,5.464,314.1,53.0,1
2024-03-03 23:00:00,MCH3_008,1562.5,1.754,71.57,6.096,311.8,50.8,0
2024-03-04 00:00:00,MCH3_008,1574.4,1.87,75.0,5.914,301.3,51.63,0
2024-03-04 01:00:00,MCH3_008,1532.4,2.177,80.9,6.062,283.5,58.5,0
2024-03-04 02:00:00,MCH3_008,1584.2,2.945,73.76,5.778,288.5,56.99,0
2024-03-04 03:00:00,MCH3_008,1476.6,1.456,67.55,6.563,329.5,53.14,0
2024-03-04 04:00:00,MCH3_008,1572.6,2.812,81.45,6.071,297.4,55.79,0
2024-03-04 05:00:00,MCH3_008,1452.4,2.746,72.71,6.258,313.2,52.95,0
2024-03-04 06:00:00,MCH3_008,1448.2,13.17,71.76,5.949,319.1,56.11,1
2024-03-04 07:00:00,MCH3_008,1519.0,2.389,74.46,5.879,340.7,60.54,0
2024-03-04 08:00:00,MCH3_009,1525.5,2.186,78.12,5.855,290.8,60.61,0
2024-03-04 09:00:00,MCH3_009,1569.0,2.735,77.65,5.031,311.6,53.88,0
2024-03-04 10:00:00,MCH3_009,1529.0,2.275,76.17,5.753,298.3,53.18,0
2024-03-04 11:00:00,MCH3_009,1511.1,2.732,66.78,6.158,298.1,52.16,0
2024-03-04 12:00:00,MCH3_009,1598.2,2.554,75.62,5.523,323.5,55.77,0
2024-03-04 13:00:00,MCH3_009,1527.8,2.587,81.7,6.588,313.2,49.36,0
2024-03-04 14:00:00,MCH3_009,1510.9,6.558,75.08,6.572,300.2,53.14,1
2024-03-04 15:00:00,MCH3_009,1416.4,2.553,67.35,5.8,317.2,51.39,0
2024-03-04 16:00:00,MCH3_009,1514.9,1.861,77.67,5.653,299.6,66.75,0
2024-03-04 17:00:00,MCH3_009,1509.6,2.597,89.5,6.577,305.4,52.92,0
2024-03-04 18:00:00,MCH3_010,1496.6,2.605,66.7,6.053,307.4,63.44,0
2024-03-04 19:00:00,MCH3_010,1428.9,2.046,80.67,6.547,291.2,56.68,0
2024-03-04 20:00:00,MCH3_010,1499.1,3.005,73.89,5.625,303.0,57.54,0
2024-03-04 21:00:00,MCH3_010,1543.6,3.066,78.89,6.23,274.1,63.84,0
2024-03-04 22:00:00,MCH3_010,1536.8,2.697,77.74,5.543,354.6,58.55,0
2024-03-04 23:00:00,MCH3_010,1478.9,2.876,74.26,5.997,326.6,59.91,0
2024-03-05 00:00:00,MCH3_010,1429.6,2.458,71.24,6.316,286.1,60.95,0
2024-03-05 01:00:00,MCH3_010,1439.3,3.163,66.1,5.575,301.1,49.68,0
2024-03-05 02:00:00,MCH3_010,1420.6,2.253,56.84,5.946,321.3,62.66,0
2024-03-05 03:00:00,MCH3_010,1491.7,1.795,80.24,6.533,309.2,61.54,0
2024-03-05 04:00:00,MCH3_011,1507.5,2.521,78.49,6.309,312.4,63.41,0
2024-03-05 05:00:00,MCH3_011,1361.3,1.867,78.76,7.191,302.9,56.18,0
2024-03-05 06:00:00,MCH3_011,1521.4,3.59,78.78,6.516,322.4,59.89,0
2024-03-05 07:00:00,MCH3_011,1493.3,2.022,62.72,6.194,277.7,52.07,0
2024-03-05 08:00:00,MCH3_011,1469.9,2.173,79.23,6.502,294.9,49.07,0
2024-03-05 09:00:00,MCH3_011,1528.5,2.283,80.69,6.064,288.8,60.26,0
2024-03-05 10:00:00,MCH3_011,1398.2,3.195,71.9,6.758,308.9,56.76,0
2024-03-05 11:00:00,MCH3_011,1527.7,2.242,84.45,5.488,292.3,49.38,0
2024-03-05 12:00:00,MCH3_011,1461.5,2.329,75.33,6.558,328.0,52.66,0
2024-03-05 13:00:00,MCH3_011,1547.8,2.679,70.29,6.171,317.9,54.39,0
2024-03-05 14:00:00,MCH3_012,1325.7,2.648,79.52,5.824,304.8,60.17,0
2024-03-05 15:00:00,MCH3_012,1515.2,2.074,69.52,5.69,305.6,53.16,0
2024-03-05 16:00:00,MCH3_012,1531.1,2.928,84.29,5.435,308.4,47.56,0
2024-03-05 17:00:00,MCH3_012,1487.3,2.523,72.52,6.745,280.6,44.92,0
2024-03-05 18:00:00,MCH3_012,1046.4,2.657,74.16,6.171,308.3,54.95,1
2024-03-05 19:00:00,MCH3_012,1510.8,2.785,62.72,6.804,320.9,59.2,0
2024-03-05 20:00:00,MCH3_012,1520.1,2.144,81.27,6.217,298.2,62.17,0
2024-03-05 21:00:00,MCH3_012,1440.1,2.026,84.58,6.156,284.3,48.37,0
2024-03-05 22:00:00,MCH3_012,1458.4,2.477,73.61,5.611,305.1,51.57,0
2024-03-05 23:00:00,MCH3_012,1482.8,2.829,76.73,6.187,323.4,58.19,0
2024-03-06 00:00:00,MCH3_013,1473.0,2.59,82.68,6.306,290.0,48.92,0
2024-03-06 01:00:00,MCH3_013,1551.6,3.001,80.93,5.821,259.9,48.84,0
2024-03-06 02:00:00,MCH3_013,1528.5,2.562,75.66,6.138,338.4,56.92,0
2024-03-06 03:00:00,MCH3_013,1426.7,2.511,68.72,6.377,295.2,57.39,0
2024-03-06 04:00:00,MCH3_013,1461.6,2.704,80.58,5.738,299.2,54.42,0
2024-03-06 05:00:00,MCH3_013,1450.1,2.792,77.82,5.983,311.1,52.54,0
2024-03-06 06:00:00,MCH3_013,1566.7,2.061,67.53,6.339,278.6,49.2,0
2024-03-06 07:00:00,MCH3_013,1557.4,2.51,77.65,5.579,304.4,59.36,0
2024-03-06 08:00:00,MCH3_013,1438.5,2.481,87.22,5.187,279.1,50.53,0
2024-03-06 09:00:00,MCH3_013,1517.1,1.976,105.45,5.506,267.4,52.97,1
2024-03-06 10:00:00,MCH3_014,1390.4,1.811,83.68,6.289,280.6,57.77,0
2024-03-06 11:00:00,MCH3_014,1584.0,2.059,75.66,6.309,330.4,48.84,0
2024-03-06 12:00:00,MCH3_014,1365.0,2.26,78.61,6.008,306.5,64.14,1
2024-03-06 13:00:00,MCH3_014,1512.9,2.122,77.48,5.538,279.5,57.95,0
2024-03-06 14:00:00,MCH3_014,1472.8,2.171,73.69,5.924,313.8,54.76,0
2024-03-06 15:00:00,MCH3_014,1527.3,2.743,81.4,5.965,288.1,60.53,0
2024-03-06 16:00:00,MCH3_014,1563.3,2.846,75.97,5.973,322.8,61.06,0
2024-03-06 17:00:00,MCH3_014,1475.6,2.043,77.81,5.849,304.7,56.94,0
2024-03-06 18:00:00,MCH3_014,1439.1,12.858,87.95,6.476,327.4,48.0,1
2024-03-06 19:00:00,MCH3_014,1510.7,1.664,74.61,6.249,301.7,50.48,0
2024-03-06 20:00:00,MCH3_015,1441.6,2.371,68.15,6.065,304.2,50.42,0
2024-03-06 21:00:00,MCH3_015,1521.9,1.912,75.0,6.077,331.0,50.35,0
2024-03-06 22:00:00,MCH3_015,1525.9,2.609,79.91,6.621,277.7,53.76,0
2024-03-06 23:00:00,MCH3_015,1596.3,2.682,76.41,5.589,312.2,46.91,0
2024-03-07 00:00:00,MCH3_015,1458.4,2.104,68.38,5.681,332.7,53.77,0
2024-03-07 01:00:00,MCH3_015,1512.3,12.048,70.74,6.092,270.8,62.87,1
2024-03-07 02:00:00,MCH3_015,1408.8,3.669,81.62,5.767,267.1,59.82,0
2024-03-07 03:00:00,MCH3_015,1582.8,2.991,69.68,5.712,308.0,56.81,0
2024-03-07 04:00:00,MCH3_015,1493.1,2.049,74.09,5.927,308.9,51.24,0
2024-03-07 05:00:00,MCH3_015,1473.3,3.452,78.98,6.114,310.6,54.39,0
2024-03-07 06:00:00,MCH3_016,1526.1,2.874,73.33,6.083,292.2,54.62,0
2024-03-07 07:00:00,MCH3_016,1639.6,2.701,71.3,6.557,331.6,46.54,0
2024-03-07 08:00:00,MCH3_016,1485.5,2.67,74.6,6.359,309.7,52.95,0
2024-03-07 09:00:00,MCH3_016,1504.7,2.9,78.44,5.576,261.7,52.46,0
2024-03-07 10:00:00,MCH3_016,1432.3,5.686,73.15,6.485,287.5,65.15,1
2024-03-07 11:00:00,MCH3_016,1458.9,6.312,76.45,6.135,301.7,54.85,1
2024-03-07 12:00:00,MCH3_016,1523.0,2.683,84.86,5.686,300.3,59.51,0
2024-03-07 13:00:00,MCH3_016,1492.9,2.277,77.15,5.583,298.6,52.42,0
2024-03-07 14:00:00,MCH3_016,1484.8,2.164,68.67,6.331,318.6,50.37,0
2024-03-07 15:00:00,MCH3_016,1463.2,2.517,68.77,6.236,271.5,61.02,0
2024-03-07 16:00:00,MCH3_017,1550.8,2.415,71.51,5.85,268.7,47.99,0
2024-03-07 17:00:00,MCH3_017,1497.9,2.483,80.02,6.353,299.4,47.34,0
2024-03-07 18:00:00,MCH3_017,1005.2,1.869,75.06,6.63,301.8,58.77,1
2024-03-07 19:00:00,MCH3_017,1291.0,2.76,81.33,5.868,281.6,48.52,1
2024-03-07 20:00:00,MCH3_017,1473.4,2.592,73.47,5.836,262.7,65.1,0
2024-03-07 21:00:00,MCH3_017,1488.4,3.228,76.76,5.825,290.1,57.07,0
2024-03-07 22:00:00,MCH3_017,1502.6,3.079,74.76,6.125,322.3,55.11,0
2024-03-07 23:00:00,MCH3_017,1551.6,2.703,73.74,6.401,308.1,53.13,0
2024-03-08 00:00:00,MCH3_017,1587.4,2.576,68.47,5.902,283.4,60.87,0
2024-03-08 01:00:00,MCH3_017,1490.9,20.388,72.71,6.15,308.0,65.66,1
2024-03-08 02:00:00,MCH3_018,1390.2,3.473,68.21,5.817,309.7,58.11,0
2024-03-08 03:00:00,MCH3_018,1580.9,3.079,70.71,5.964,294.1,56.03,0
2024-03-08 04:00:00,MCH3_018,1530.7,2.274,75.45,7.005,335.8,50.89,0
2024-03-08 05:00:00,MCH3_018,1562.0,2.169,75.41,5.995,317.2,53.86,0
2024-03-08 06:00:00,MCH3_018,1497.5,2.489,75.83,6.18,288.2,62.97,0
2024-03-08 07:00:00,MCH3_018,1439.7,2.137,68.86,5.109,282.8,53.13,0
2024-03-08 08:00:00,MCH3_018,1534.2,2.218,77.94,5.707,301.4,48.84,0
2024-03-08 09:00:00,MCH3_018,1429.3,2.208,83.48,6.514,304.7,64.97,0
2024-03-08 10:00:00,MCH3_018,1519.4,2.495,69.26,5.009,289.9,55.97,0
2024-03-08 11:00:00,MCH3_018,1531.6,2.72,79.47,5.798,328.7,54.61,0
2024-03-08 12:00:00,MCH3_019,1594.4,3.128,73.31,5.886,299.9,61.75,0
2024-03-08 13:00:00,MCH3_019,1503.1,3.068,74.49,6.238,301.5,46.93,0
2024-03-08 14:00:00,MCH3_019,1589.0,2.457,90.79,5.881,285.6,54.92,1
2024-03-08 15:00:00,MCH3_019,1465.9,2.93,109.81,5.912,323.0,59.04,1
2024-03-08 16:00:00,MCH3_019,1516.0,2.172,78.02,6.07,306.2,52.07,0
2024-03-08 17:00:00,MCH3_019,1434.0,2.717,82.89,6.126,296.9,50.28,0
2024-03-08 18:00:00,MCH3_019,1332.1,2.042,71.4,5.299,310.5,59.1,1
2024-03-08 19:00:00,MCH3_019,1518.7,2.351,75.31,5.725,305.4,56.97,0
2024-03-08 20:00:00,MCH3_019,1493.9,3.103,67.93,5.796,344.1,51.41,0
2024-03-08 21:00:00,MCH3_019,1603.8,2.398,84.43,7.146,274.7,53.67,0
2024-03-08 22:00:00,MCH3_020,1431.8,6.091,74.29,6.305,307.3,62.92,1
2024-03-08 23:00:00,MCH3_020,1507.9,1.946,80.55,6.286,303.0,52.51,0
2024-03-09 00:00:00,MCH3_020,1403.5,2.294,70.34,5.852,281.4,48.62,0
2024-03-09 01:00:00,MCH3_020,1543.6,3.423,76.12,5.717,337.5,58.1,0
2024-03-09 02:00:00,MCH3_020,1479.7,7.2,72.81,5.972,298.2,61.29,1
2024-03-09 03:00:00,MCH3_020,1525.0,3.366,76.31,6.559,272.2,54.21,0
2024-03-09 04:00:00,MCH3_020,1034.0,2.263,73.69,6.216,293.6,64.56,1
2024-03-09 05:00:00,MCH3_020,1512.1,1.743,80.22,5.514,310.4,56.51,0
2024-03-09 06:00:00,MCH3_020,1566.6,2.872,66.02,6.087,260.7,58.97,0
2024-03-09 07:00:00,MCH3_020,1410.4,1.536,77.81,6.037,288.2,58.89,0
