timestamp,server_id,cpu_pct,memory_pct,disk_io_mbps,network_latency_ms,error_rate_pct,requests_per_sec,anomaly
2024-02-03 23:00:00,SRV3_009,43.58,53.91,130.07,29.64,0.482,530.0,0
2024-02-04 00:00:00,SRV3_010,41.29,71.04,135.08,32.7,0.909,590.5,0
2024-02-04 01:00:00,SRV3_010,51.85,59.64,141.56,42.72,0.04,381.1,0
2024-02-04 02:00:00,SRV3_010,50.84,55.83,148.56,88.77,0.257,667.4,1
2024-02-04 03:00:00,SRV3_010,51.09,58.92,144.44,33.24,1.016,486.1,0
2024-02-04 04:00:00,SRV3_010,44.74,52.15,97.04,21.7,0.248,443.3,0
2024-02-04 05:00:00,SRV3_010,43.44,70.49,131.87,22.49,0.622,536.1,0
2024-02-04 06:00:00,SRV3_010,48.62,57.95,125.34,39.65,0.626,470.5,0
2024-02-04 07:00:00,SRV3_010,43.76,58.68,126.51,39.27,0.177,550.6,0
2024-02-04 08:00:00,SRV3_011,45.65,77.51,129.03,34.32,0.024,483.8,0
2024-02-04 09:00:00,SRV3_011,43.53,61.14,135.71,22.96,0.445,485.9,0
2024-02-04 10:00:00,SRV3_011,53.78,68.78,171.91,36.76,0.637,492.5,0
2024-02-04 11:00:00,SRV3_011,43.22,54.81,94.47,36.26,0.332,512.3,0
2024-02-04 12:00:00,SRV3_011,59.41,64.22,112.87,32.06,0.563,475.1,0
2024-02-04 13:00:00,SRV3_011,47.86,56.21,123.75,34.08,0.348,515.0,0
2024-02-04 14:00:00,SRV3_011,52.14,54.57,147.79,25.1,0.639,523.7,0
2024-02-04 15:00:00,SRV3_011,54.04,57.94,112.5,32.33,1.097,437.5,0
2024-02-04 16:00:00,SRV3_012,50.37,68.85,95.55,27.93,0.761,572.1,0
2024-02-04 17:00:00,SRV3_012,42.29,63.05,145.46,29.08,0.999,455.2,0
2024-02-04 18:00:00,SRV3_012,68.25,60.25,137.37,44.39,0.372,554.0,0
2024-02-04 19:00:00,SRV3_012,41.3,60.4,75.28,25.48,0.477,525.7,0
2024-02-04 20:00:00,SRV3_012,38.42,64.64,92.7,40.67,0.043,554.9,0
2024-02-04 21:00:00,SRV3_012,40.74,55.05,99.55,39.59,0.138,484.4,0
2024-02-04 22:00:00,SRV3_012,75.62,55.92,92.85,29.22,0.495,406.5,1
2024-02-04 23:00:00,SRV3_012,39.72,60.7,153.9,46.24,0.126,589.5,0
2024-02-05 00:00:00,SRV3_013,26.59,63.74,76.11,29.11,0.318,519.6,0
2024-02-05 01:00:00,SRV3_013,56.43,68.29,140.23,45.18,0.395,440.5,0
2024-02-05 02:00:00,SRV3_013,35.08,55.53,110.25,85.99,0.6,526.4,1
2024-02-05 03:00:00,SRV3_013,51.8,72.03,119.63,22.61,0.405,558.8,0
2024-02-05 04:00:00,SRV3_013,42.23,53.81,143.01,107.2,0.99,520.1,1
2024-02-05 05:00:00,SRV3_013,54.04,52.85,141.49,19.25,0.028,498.9,0
2024-02-05 06:00:00,SRV3_013,56.97,58.37,130.24,34.43,0.599,581.0,0
2024-02-05 07:00:00,SRV3_013,44.68,49.76,140.07,22.65,0.245,510.2,0
2024-02-05 08:00:00,SRV3_014,54.2,72.41,112.04,30.81,0.594,515.2,0
2024-02-05 09:00:00,SRV3_014,53.02,61.14,112.9,34.24,0.087,442.2,0
2024-02-05 10:00:00,SRV3_014,43.34,58.43,113.41,83.73,0.145,469.4,1
2024-02-05 11:00:00,SRV3_014,34.9,80.95,120.53,14.8,0.239,499.9,0
2024-02-05 12:00:00,SRV3_014,55.29,68.71,99.17,99.08,0.146,498.4,1
2024-02-05 13:00:00,SRV3_014,46.88,58.38,136.03,45.28,0.87,540.0,0
2024-02-05 14:00:00,SRV3_014,48.24,71.82,140.17,44.86,0.854,497.1,0
2024-02-05 15:00:00,SRV3_014,28.07,58.0,109.97,36.37,0.394,227.4,1
2024-02-05 16:00:00,SRV3_015,39.79,63.55,113.93,32.98,0.743,569.0,0
2024-02-05 17:00:00,SRV3_015,57.63,72.63,69.59,28.85,0.525,474.9,0
2024-02-05 18:00:00,SRV3_015,50.43,58.09,116.43,42.47,0.66,520.0,0
2024-02-05 19:00:00,SRV3_015,37.42,61.03,140.71,96.04,0.598,523.8,1
2024-02-05 20:00:00,SRV3_015,58.9,46.03,133.18,40.54,0.915,377.6,0
2024-02-05 21:00:00,SRV3_015,37.2,59.77,141.5,26.46,0.187,440.7,0
2024-02-05 22:00:00,SRV3_015,45.55,59.09,130.0,29.71,0.665,550.8,0
2024-02-05 23:00:00,SRV3_015,40.69,60.83,91.97,37.44,0.772,460.6,0
2024-02-06 00:00:00,SRV3_016,64.64,51.03,121.52,29.7,0.376,546.1,0
2024-02-06 01:00:00,SRV3_016,41.64,51.31,119.01,37.2,0.689,556.1,0
2024-02-06 02:00:00,SRV3_016,58.3,62.12,85.71,47.83,0.295,548.6,0
2024-02-06 03:00:00,SRV3_016,61.68,45.43,113.58,29.2,0.418,481.1,0
2024-02-06 04:00:00,SRV3_016,40.28,72.05,136.84,27.94,0.388,459.3,0
2024-02-06 05:00:00,SRV3_016,52.46,55.76,120.24,30.2,0.317,550.8,0
2024-02-06 06:00:00,SRV3_016,53.22,70.46,101.21,44.73,0.467,505.4,0
2024-02-06 07:00:00,SRV3_016,58.11,65.58,106.84,30.27,1.207,487.9,0
2024-02-06 08:00:00,SRV3_017,42.68,64.18,109.08,36.16,0.597,477.8,0
2024-02-06 09:00:00,SRV3_017,44.15,59.91,84.0,39.62,0.731,546.6,0
2024-02-06 10:00:00,SRV3_017,50.45,81.81,97.96,39.83,0.647,550.5,0
2024-02-06 11:00:00,SRV3_017,57.91,58.15,156.52,36.32,1.136,513.0,0
2024-02-06 12:00:00,SRV3_017,40.47,49.01,100.22,37.24,0.275,560.1,0
2024-02-06 13:00:00,SRV3_017,49.71,63.25,108.76,37.17,0.189,457.9,0
2024-02-06 14:00:00,SRV3_017,40.96,52.05,114.23,45.89,1.027,446.4,0
2024-02-06 15:00:00,SRV3_017,56.51,67.03,104.67,29.51,0.001,502.3,0
2024-02-06 16:00:00,SRV3_018,32.61,63.63,136.2,36.35,0.313,520.4,0
2024-02-06 17:00:00,SRV3_018,48.78,68.49,157.17,49.76,0.766,468.2,0
2024-02-06 18:00:00,SRV3_018,44.93,59.01,109.95,39.04,0.371,620.7,0
2024-02-06 19:00:00,SRV3_018,47.9,52.05,122.28,52.15,0.454,505.4,0
2024-02-06 20:00:00,SRV3_018,52.54,46.47,105.38,30.75,1.412,452.1,0
2024-02-06 21:00:00,SRV3_018,50.07,70.77,137.03,22.33,0.361,485.2,0
2024-02-06 22:00:00,SRV3_018,54.99,75.37,98.68,34.07,0.937,563.2,0
2024-02-06 23:00:00,SRV3_018,49.11,44.96,109.18,30.54,0.191,452.3,0
2024-02-07 00:00:00,SRV3_019,31.99,64.32,116.04,33.95,0.322,369.7,0
2024-02-07 01:00:00,SRV3_019,44.75,55.77,92.93,38.24,0.36,534.6,0
2024-02-07 02:00:00,SRV3_019,37.68,58.68,126.59,21.2,0.556,412.7,0
2024-02-07 03:00:00,SRV3_019,35.07,51.81,111.79,33.21,0.109,520.5,0
2024-02-07 04:00:00,SRV3_019,76.87,57.83,101.07,35.27,0.657,449.2,1
2024-02-07 05:00:00,SRV3_019,40.16,56.1,83.21,43.1,0.281,451.1,0
2024-02-07 06:00:00,SRV3_019,57.07,53.32,93.32,23.46,0.704,536.9,0
2024-02-07 07:00:00,SRV3_019,44.19,59.53,104.81,34.16,0.796,556.7,0
2024-02-07 08:00:00,SRV3_020,45.48,54.43,91.73,47.85,0.661,506.0,0
2024-02-07 09:00:00,SRV3_020,50.6,64.57,122.75,38.34,0.387,415.8,0
2024-02-07 10:00:00,SRV3_020,22.74,67.57,133.4,32.15,0.687,609.9,0
2024-02-07 11:00:00,SRV3_020,59.17,68.56,109.74,32.48,0.632,592.3,0
2024-02-07 12:00:00,SRV3_020,38.45,56.38,116.01,38.47,0.351,526.9,0
2024-02-07 13:00:00,SRV3_020,49.61,52.08,158.71,22.1,0.494,561.6,0
2024-02-07 14:00:00,SRV3_020,56.7,56.98,112.08,37.35,0.615,440.8,0
2024-02-07 15:00:00,SRV3_020,47.09,67.53,130.65,40.49,0.957,505.5,0
2024-02-07 16:00:00,SRV3_021,36.97,57.1,120.81,37.94,0.457,540.5,0
2024-02-07 17:00:00,SRV3_021,39.91,41.09,130.53,23.83,0.113,461.2,0
2024-02-07 18:00:00,SRV3_021,47.58,55.1,142.22,37.87,0.73,513.9,0
2024-02-07 19:00:00,SRV3_021,34.25,53.63,120.35,91.37,1.021,511.7,1
2024-02-07 20:00:00,SRV3_021,50.53,53.19,155.49,24.11,0.919,521.0,0
2024-02-07 21:00:00,SRV3_021,50.19,47.87,114.83,48.23,0.19,544.8,0
2024-02-07 22:00:00,SRV3_021,32.9,67.67,82.7,39.38,0.649,493.7,0
2024-02-07 23:00:00,SRV3_021,48.08,60.46,129.41,35.25,0.298,582.1,0
2024-02-08 00:00:00,SRV3_022,52.79,76.09,90.66,47.68,1.198,490.8,0
2024-02-08 01:00:00,SRV3_022,46.06,56.22,127.47,33.97,0.302,572.6,0
2024-02-08 02:00:00,SRV3_022,47.61,63.82,109.92,36.02,0.824,423.4,0
2024-02-08 03:00:00,SRV3_022,35.69,64.51,137.6,41.81,0.11,458.5,0
2024-02-08 04:00:00,SRV3_022,44.14,54.32,118.55,41.68,0.833,538.1,0
2024-02-08 05:00:00,SRV3_022,44.37,54.59,167.13,45.06,0.545,503.6,0
2024-02-08 06:00:00,SRV3_022,46.79,63.48,126.86,45.33,0.084,479.5,0
2024-02-08 07:00:00,SRV3_022,39.46,61.32,75.7,34.5,0.556,556.0,0
2024-02-08 08:00:00,SRV3_023,27.66,58.82,126.13,40.97,0.632,544.1,0
2024-02-08 09:00:00,SRV3_023,57.29,73.06,119.54,29.07,18.335,476.2,1
2024-02-08 10:00:00,SRV3_023,54.31,66.85,111.58,39.38,0.246,538.4,0
2024-02-08 11:00:00,SRV3_023,42.83,61.85,86.06,47.35,0.567,536.5,0
2024-02-08 12:00:00,SRV3_023,35.56,53.95,124.95,36.62,0.501,529.1,0
2024-02-08 13:00:00,SRV3_023,38.42,57.31,104.27,33.71,0.844,437.4,0
2024-02-08 14:00:00,SRV3_023,48.51,74.65,111.62,26.27,0.596,535.6,0
2024-02-08 15:00:00,SRV3_023,44.81,60.61,137.32,51.03,0.146,431.7,0
2024-02-08 16:00:00,SRV3_024,52.27,70.61,128.99,41.22,0.238,542.7,0
2024-02-08 17:00:00,SRV3_024,71.84,62.83,128.99,31.68,0.503,491.6,0
2024-02-08 18:00:00,SRV3_024,65.32,60.1,114.01,35.42,0.95,509.9,0
2024-02-08 19:00:00,SRV3_024,28.23,59.73,121.45,31.37,0.59,448.8,0
2024-02-08 20:00:00,SRV3_024,30.85,56.66,119.51,43.86,0.619,455.1,0
2024-02-08 21:00:00,SRV3_024,34.7,46.27,132.78,27.34,0.455,572.1,0
2024-02-08 22:00:00,SRV3_024,39.04,63.01,138.79,34.72,0.886,515.2,0
2024-02-08 23:00:00,SRV3_024,46.17,63.33,137.11,31.27,0.687,530.1,0
2024-02-09 00:00:00,SRV3_025,70.19,47.63,128.83,31.52,0.735,470.3,0
2024-02-09 01:00:00,SRV3_025,52.57,57.83,129.6,44.8,0.331,391.4,0
2024-02-09 02:00:00,SRV3_025,28.8,54.23,114.47,38.17,1.186,507.2,0
2024-02-09 03:00:00,SRV3_025,36.81,59.04,108.87,33.3,0.391,501.8,0
2024-02-09 04:00:00,SRV3_025,75.5,74.63,136.53,41.48,0.779,501.8,1
2024-02-09 05:00:00,SRV3_025,40.89,75.49,102.63,23.2,0.571,521.0,0
2024-02-09 06:00:00,SRV3_025,49.36,70.02,132.29,37.73,0.223,509.4,0
2024-02-09 07:00:00,SRV3_025,21.92,69.77,132.7,38.6,0.417,549.0,0
